"","ERG_d_ITN0","ERG_r_ITN0","itn_half_life","itn_half_life_min","itn_half_life_max","suc_hut","mort_hut","bioassay_mortality"
"1",0.114599865567417,0.626670340385786,2.10250440004846,1.59280636367308,2.38920954550962,0.354550193218453,0.248269848747818,0
"2",0.146060004507982,0.597391396950471,2.13370889892071,1.61644613554599,2.42466920331899,0.350179060724025,0.314841500079317,0.00334448160535117
"3",0.157954483392922,0.587824956143581,2.14638719151403,1.62605090266215,2.43907635399322,0.345805946478086,0.338919346598338,0.00668896321070234
"4",0.167091642356822,0.580892814597258,2.15631357734021,1.6335708919244,2.45035633788661,0.341502794874664,0.35677579890108,0.0100334448160535
"5",0.17477501976063,0.575525239374467,2.16482560671331,1.64001939902524,2.46002909853785,0.337181028068438,0.37145661532143,0.0133779264214047
"6",0.181632140194781,0.570820984475308,2.17243391222532,1.64578326683737,2.46867490025605,0.332969152775,0.384122384656704,0.0167224080267559
"7",0.187943577959974,0.566695508981241,2.17939825667762,1.65105928536183,2.47658892804275,0.328625665662405,0.395362811095734,0.020066889632107
"8",0.193711315036709,0.563192555252664,2.1858721685074,1.65596376402076,2.48394564603114,0.324370995758683,0.40552610149492,0.0234113712374582
"9",0.199106590782191,0.560005617352335,2.19195535845558,1.66057224125423,2.49085836188134,0.320233248045437,0.414838202468558,0.0267558528428094
"10",0.20424615677418,0.557079681370333,2.19771695234242,1.6649370851079,2.49740562766185,0.316064131571263,0.423455609669133,0.0301003344481605
"11",0.209127790494986,0.554350687780026,2.20320723159931,1.66909638757523,2.50364458136285,0.312025521124347,0.431492040289589,0.0334448160535117
"12",0.213781693281263,0.551917603631256,2.20846414659849,1.67307889893825,2.50961834840738,0.307973509749201,0.439033224667224,0.0367892976588629
"13",0.218203931728108,0.549801894590536,2.21351719289047,1.67690696431097,2.51536044646645,0.303930203150196,0.446145706827469,0.040133779264214
"14",0.222574040351607,0.547574317707468,2.21838984828014,1.6805983699092,2.5208975548638,0.299968346743311,0.452882376625546,0.0434782608695652
"15",0.226696227713453,0.545666149045605,2.2231011743517,1.68416755632704,2.52625133449056,0.296105617422441,0.459286104808905,0.0468227424749164
"16",0.230790338155319,0.543781387136628,2.2276669079495,1.68762644541629,2.53143966812444,0.292157556604063,0.465392220269796,0.0501672240802676
"17",0.234801658144463,0.542024782506022,2.232100228123,1.6909850213053,2.53647753195796,0.288159276746084,0.471230250692688,0.0535117056856187
"18",0.238655859000676,0.54034358055515,2.23641230922768,1.69425174941491,2.54137762412237,0.284361356559458,0.476825177877649,0.0568561872909699
"19",0.242454413791457,0.538749553877111,2.24061272884797,1.69743388549088,2.54615082823632,0.28051863387779,0.482198363593574,0.0602006688963211
"20",0.246273719984112,0.537044409921086,2.24470977458012,1.70053770801525,2.55080656202287,0.276697407329017,0.487368245905499,0.0635451505016722
"21",0.249893036751614,0.535621069576352,2.24871067874673,1.70356869602025,2.55535304403038,0.272956561355614,0.49235087194824,0.0668896321070234
"22",0.253444625567706,0.534258863657343,2.25262180072589,1.70653166721659,2.55979750082488,0.269251478848169,0.497160311811791,0.0702341137123746
"23",0.257135618094174,0.532570493984174,2.25644877052359,1.7094308867603,2.56414633014044,0.265579262342431,0.501808984463444,0.0735785953177257
"24",0.260666730324956,0.531088636044655,2.26019660321518,1.71227015395089,2.56840523092634,0.261993838254352,0.506307917549352,0.0769230769230769
"25",0.26434340731828,0.529246167682976,2.2638697911773,1.71505287210401,2.57257930815602,0.258489436172862,0.510666956781591,0.0802675585284281
"26",0.267838480188997,0.527699400644704,2.26747237916772,1.71778210543009,2.57667315814514,0.255020263219929,0.514894936387609,0.0836120401337793
"27",0.271305000780311,0.526215012136761,2.27100802600307,1.7204606257599,2.58069093863985,0.251528343719786,0.518999819131975,0.0869565217391304
