"","ERG_d_ITN0","ERG_r_ITN0","itn_half_life","itn_half_life_min","itn_half_life_max","suc_hut","mort_hut","bioassay_mortality"
"1",0.0718023581802749,0.669467847772928,2.22732925852428,1.68737065039718,2.53105597559577,0.354550193218453,0.155553067334678,0
"2",0.0939951233566629,0.64945627810179,2.24554562176516,1.70117092557967,2.5517563883695,0.350179060724025,0.202612383434063,0.00334448160535117
"3",0.102709906298543,0.64306953323796,2.25302270633587,1.70683538358778,2.56025307538167,0.345805946478086,0.220382312575996,0.00668896321070234
"4",0.109514843981918,0.638469612972162,2.25891755226361,1.71130117595728,2.56695176393592,0.341502794874664,0.233837224902833,0.0100334448160535
"5",0.115314384044907,0.634985875090191,2.26400435657817,1.71515481558952,2.57273222338429,0.337181028068438,0.245082454311044,0.0133779264214047
"6",0.120539344857482,0.631913779812606,2.26857803113083,1.71861972055366,2.57792958083049,0.332969152775,0.254921075873241,0.0167224080267559
"7",0.125384261180006,0.62925482576121,2.2727882592342,1.72180928729863,2.58271393094795,0.328625665662405,0.263761467698812,0.020066889632107
"8",0.12985462998655,0.627049240302823,2.27672329834269,1.72479037753234,2.58718556629851,0.324370995758683,0.271844945399972,0.0234113712374582
"9",0.13406693781661,0.625045270317916,2.28044032543039,1.72760630714423,2.59140946071635,0.320233248045437,0.279328209457148,0.0267558528428094
"10",0.13810121505333,0.623224623091183,2.28397887602151,1.73028702728902,2.59543054093353,0.316064131571263,0.286319875683696,0.0301003344481605
"11",0.141956978943246,0.621521499331766,2.28736762993164,1.73285426509972,2.59928139764959,0.312025521124347,0.292898931952499,0.0334448160535117
"12",0.145655135862171,0.620044161050347,2.2906281726888,1.73532437324909,2.60298655987364,0.307973509749201,0.299124976537531,0.0367892976588629
"13",0.149193115654095,0.618812710664548,2.29377723216246,1.7377100243655,2.60656503654825,0.303930203150196,0.305044311118224,0.040133779264214
"14",0.152693881822769,0.617454476236306,2.29682808358112,1.74002127544025,2.61003191316037,0.299968346743311,0.310693771775154,0.0434782608695652
"15",0.156023473955801,0.616338902803257,2.2997914720383,1.74226626669568,2.61339940004352,0.296105617422441,0.316103246775203,0.0468227424749164
"16",0.159332989872454,0.615238735419494,2.30267624064837,1.74445169746088,2.61667754619132,0.292157556604063,0.321297392740343,0.0501672240802676
"17",0.162585146305794,0.614241294344691,2.30548977153175,1.74658316025133,2.61987474037699,0.288159276746084,0.326296840738019,0.0535117056856187
"18",0.16572846580438,0.613270973751447,2.30823830354976,1.74866538147709,2.62299807221563,0.284361356559458,0.331119066246512,0.0568561872909699
"19",0.168833231814579,0.61237073585399,2.31092716642039,1.75070239880333,2.62605359820499,0.28051863387779,0.335779030903635,0.0602006688963211
"20",0.17195293792006,0.611365191985139,2.3135609566191,1.75269769440841,2.62904654161262,0.276697407329017,0.340289665246472,0.0635451505016722
